irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
86896|NEWHM : G78.21|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Neopterygii & Semionotiformes|Neopterygii & Semionotiformes : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86897|NEWHM : G78.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86898|NEWHM : G78.23|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86899|NEWHM : G78.24|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86900|NEWHM : G78.25|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Magnesian Limestone (Upper)|Acentrophorus altus, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86901|NEWHM : G78.26|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian (Late)||Magnesian Limestone (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86903|NEWHM : G78.28|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian (Late)||Magnesian Limestone (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
86904|NEWHM : G78.29|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
86905|NEWHM : G78.30|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
86916|NEWHM : G78.41|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
87022|NEWHM : G79.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||25.2|15.5|3.3||||2
87079|NEWHM : G80.02|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Palaeoniscum freieslebeni, collected from the Marl Slate of Late Permian, Zechstein (Durham Province), EZ1 age from Thrislington Gap, Ferryhill, Co Durham (NE England).|This is a complete fossil of the fish Palaeoniscum freieslebeni. This fish was quite common in the Zechstein Sea 250 million years ago. It probably lived in shoals, like herring, and was preyed upon (eaten) by larger predatory fish. Of all the fish fossils that are found in the Marl Slate, this is the most common type.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|palaeoniscum & freieslebeni (de blainville), Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Ferryhill, Thrislington Gap|||||||||1
87158|NEWHM : G80.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.|1868|UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87159|NEWHM : G80.82|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87160|NEWHM : G80.83|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87161|NEWHM : G80.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87162|NEWHM : G80.85|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87163|NEWHM : G80.86|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87164|NEWHM : G80.87|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87174|NEWHM : G80.97|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87175|NEWHM : G80.98|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87184|NEWHM : G81.07|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian||New Red Sandstone|palaeoniscum & sp. (?), Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Witham||Europe, Ireland, Dungannon|||||||||1
87195|NEWHM : G81.18|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87196|NEWHM : G81.19|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87199|NEWHM : G81.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Scales.||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87200|NEWHM : G81.23|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Scales.||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87229|NEWHM : G81.52|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87230|NEWHM : G81.53|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87254|NEWHM : G81.78|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87255|NEWHM : G81.79|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87256|NEWHM : G81.80|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87257|NEWHM : G81.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87258|NEWHM : G81.82|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87259|NEWHM : G81.83|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87260|NEWHM : G81.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87263|NEWHM : G81.87|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87312|NEWHM : G82.36|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87313|NEWHM : G82.37|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
88360|NEWHM : G94.68|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Diplomystus dentatus Cope, collected from the Green River Shales of Tertiary, Eocene age from Green River, Wyoming, USA.|Diplomystus dentatus was a common, now extinct, herring-like fish that lived during the Eocene period, approximately 40 to 50 million years ago, in a deep fresh water lake that covered an area of approximately 25000 miles of the USA. At that time, the climate in the area was sub tropical. Diplomystus probably ate small fish that also lived in the lake, because fossils of this fish, with smaller fish in its mouth and stomach, have been found. The rock from which this fossil comes from is part of the Green River Formation.|Tertiary & Eocene / 33 - 54 my||Green River Formation|diplomystus & dentatus (leidy), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||North America, USA, Wyoming, Sweetwater, Green River|||||||||1
88943|NEWHM : G104.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88949|NEWHM : G104.28|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88952|NEWHM : G104.31|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88953|NEWHM : G104.32|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88955|NEWHM : G104.34|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88956|NEWHM : G104.35|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
88961|NEWHM : G104.40|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Devonian||Old Red Sandstone (Middle)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Panchen, Dr A. L.||UK, Scotland, Caithness (Scotland), Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
